isrc,artist_id,artist_name,track_name,streams,weeks_in_charts,n_regions,danceability,energy,speechiness,instrumentalness,liveness,valence,tempo,song_length,song_age,explicit,n_playlists,sp_popularity,youtube_views,tiktok_counts,insta_followers_artist,monthly_listeners_artist,playlist_total_reach_artist,sp_fans_artist,shazam_counts,release_date,genre,label,top10,expert_rating
QM4TX2084413,158474,Anuel AA,Nubes Negras,802738,10,4,76.6,54.5,7.37,0,10,42.8,94.07,4.46808333333333,42.2857142857143,0,82,58,7569451,1031,24153128,30730551,179039214,1472697,20334,2020-05-29,other,Independent,0,excellent
PLS281800410,27892,Bedoes feat. Kubi Producent,Kwiat polskiej młodzieży,401250,23,1,73.3,63.5,37.1,0,19.7,50.2,143.315,4.51686666666667,123.571428571429,0,15,49,0,20,0,1074900,1158883,10280,4115,2018-11-07,Pop,Independent,0,fair
USUM71805992,3168,Selena Gomez,Back To You - From 13 Reasons Why – Season 2 Soundtrack,196859579,610,35,60.1,72.4,4.86,1.68e-4,12,50.8,102.061,3.46508333333333,149.428571428571,0,4233,73,6619,34300,217241770,46787523,342828324,4242024,3995032,2018-05-10,Pop,Universal Music,1,fair
USUM71917221,924777,Summer Walker,Playing Games,2691280,9,3,75.9,41.3,4.94,0,14,40.3,115.893,2.39445,76.2857142857143,0,532,68,51458124,96200,3646648,10380494,57144090,233673,1178804,2018-08-23,R&B,Universal Music,0,good
DKADG2000457,127214,Tobias Rahim,Jesus,212500,23,1,63.5,47.3,2.68,0,8.68,50.5,107.995,2.7037,38.2857142857143,0,27,39,0,0,0,81728,522806,275,8612,2020-06-26,Pop,Sony Music,0,masterpiece
USSM11701452,3870,Future,When I Was Broke,804445,4,1,88.3,58.3,23.4,0,15,53.3,125.898,3.08553333333333,189.285714285714,0,821,6,222250,0,16497074,29231405,191721776,3151290,121219,2017-02-17,HipHop/Rap,Sony Music,0,good
USUM72013569,924777,Summer Walker feat. NO1-NOAH,SWV (with NO1-NOAH),377011,1,2,69.1,31.4,6.53,0.12,11.5,36.5,117.015,3.03955,36.2857142857143,0,89,56,0,303,3646648,10380494,57144090,233673,0,2020-07-09,R&B,Universal Music,0,good
IDAB30605332,206852,Ten 2 Five,You,39145658,1458,1,68.6,39.3,3.89,4.39e-4,9.27,61.8,155.898,3.26555,330.571428571429,0,197,60,291691,349,13982,760378,1703839,2828,35679,1998-01-01,Pop,Independent,1,fair
ITUM72000743,469157,Lazza feat. Shiva,MON AMOUR (feat. Shiva),1620528,31,1,49.8,78,30.9,0,39.3,36.8,134.387,2.56133333333333,35.4285714285714,0,10,54,0,0,759031,1553332,4243654,29217,0,2020-07-16,HipHop/Rap,Universal Music,0,good
KRA381800099,415339,MOMOLAND,BAAM,16487756,210,7,72.5,94,4.35,0.43,8.64,90.5,127.051,3.47458333333333,142.714285714286,1,867,61,213873194,3771,2321802,1267314,7580366,16183,197313,2018-06-26,Pop,Independent,1,good
USUM71703515,4132,Imagine Dragons,Whatever It Takes,76355504,262,34,67.5,64.9,3.15,0,12.8,53.7,134.955,3.354,195.285714285714,0,5940,28,743912117,63800,4945178,36808497,186711480,5946142,10057734,2017-05-09,Rock,Universal Music,1,excellent
USUM71703515,4132,Imagine Dragons,Whatever It Takes,13766227,24,32,67.3,67.1,3.02,0,10.7,52.3,134.942,3.36001666666667,201.714285714286,0,5940,28,743912117,63800,4945178,36808497,186711480,5946142,10057734,2017-05-09,Rock,Universal Music,1,fair
BRWRT1900004,5006,Wesley Safadão feat. MC Kekel,Desencana,1025875,9,1,75.4,80.6,3.63,0,18.3,58.4,129.961,2.61753333333333,93.2857142857143,0,123,50,28786750,0,32429534,8399039,53574055,2867245,13312,2019-05-31,other,Independent,0,fair
QZARB1826712,169323,Gazapizm feat. Cem Adrian,Kalbim Çukurda,8374381,385,1,53.3,88.7,4.47,0.01,27,32.9,130.141,4.52885,164.857142857143,0,92,57,102506626,0,798758,1627538,2074315,527510,211296,2018-02-06,Pop,Independent,0,excellent
JPU901901148,524932,Masaki Suda,Machigaisagashi,55636281,620,1,53.4,64.2,3.72,0,39,44.3,155.916,3.72733333333333,88.5714285714286,0,119,64,159815851,0,643892,2334164,3577457,1135,152016,2019-05-14,Pop,Sony Music,1,good
ITQ002000003,431521,Levante,Tikibombom,13668518,141,1,47.2,60.4,7.84,0,8.65,35.3,171.928,3.38555,58.4285714285714,0,141,59,19646266,5271,883733,639908,2071222,11711,224697,2020-02-06,Pop,Warner Music,1,excellent
NOG841904010,461844,K-391 feat. Alan Walker feat. Tungevaag feat. Mangoo,Play,26193293,362,10,52,79.8,3.91,0,9.32,16.8,101.944,2.79961666666667,81.2857142857143,0,1218,18,197602,293700,98216,5478565,29003339,199881,764016,2019-08-30,Electro/Dance,Independent,1,excellent
DEA621700804,299347,Capo,GGNIMG,40523,1,1,68.3,90.6,28.1,0,62.3,65.7,142.935,3.74578333333333,193.285714285714,0,55,37,30975970,0,1008578,1701764,9210524,198320,0,2017-04-07,HipHop/Rap,Warner Music,0,excellent
USWD11993106,1560088,Mena Massoud,One Jump Ahead,12348,5,1,68.9,72.5,5.4,0.05,4.85,53.9,119.373,2.92038333333333,95.5714285714286,0,83,8,0,578,2395595,703738,669905,4386,30233,2019-05-22,Soundtrack,Universal Music,0,poor
NLG661700787,213174,SBMG feat. NAVI,Drop Top,2864192,60,1,63.7,75.5,47.9,0,11.1,35.8,105.05,3.58095,179.285714285714,0,140,39,3651171,0,51469,560418,1146833,59117,0,2017-10-12,HipHop/Rap,Universal Music,0,excellent
GBAHS1800455,4763,Jess Glynne,All I Am,10857,2,1,74.3,64.2,3.44,1.86e-4,17.6,52.3,122.042,3.65866666666667,127.285714285714,1,1129,58,33474017,1736,782509,11738728,123847255,527713,1347321,2018-08-17,Pop,Warner Music,0,fair
TWL531900010,20230,Ricky Hsiao,候鳥,59946,8,1,53.4,43.9,3.19,0,8.73,30.9,123.895,4.71243333333333,79.2857142857143,0,19,40,0,0,0,283474,964809,25,34891,2019-09-13,Pop,Universal Music,0,excellent
QZ3ZX1700024,68323,Kamaliya feat. Anne Judith Stokke Wik feat. Micky Modelle DJ,Legend - Funk-DeVice Remix,70127,16,1,74.1,91.2,39.5,0.03,54.9,79.6,128.078,4.3125,183.285714285714,0,2,0,0,0,220011,5038,112323,5335,0,2017-09-21,Pop,Independent,0,good
CZUM72000051,612569,Refew,Dobrej den,1555423,212,1,80.4,69,25,0,18.4,51.6,107.944,2.89901666666667,57,0,14,45,3524027,0,65927,103437,45549,2124,7981,2020-02-15,HipHop/Rap,Universal Music,0,masterpiece
ITB002000438,311029,Vegas Jones,12-0 PM,170429,3,1,79.5,66.9,5.78,0.15,30.9,28.6,113.999,2.17575,21.5714285714286,0,11,45,0,0,521065,1154142,2336772,14613,0,2020-07-30,HipHop/Rap,Sony Music,0,good
MXF151900257,120851,Mike Bahía feat. Ovy On The Drums,La Lá,9165726,189,2,86.3,68.6,25.3,0,7.24,46.3,94.026,3.25585,97.2857142857143,1,381,60,58559411,3637,4039772,4576034,24568027,454380,159084,2019-05-10,other,Warner Music,0,poor
DEUM71504288,4750,AnnenMayKantereit,Barfuß am Klavier,16108,3,1,52,27,2.9,2.31,11.7,21.3,103.211,3.2562,261.285714285714,1,537,63,63823184,247,708795,2393639,4975884,111450,123931,2016-03-18,Rock,Universal Music,0,fair
ITUM72000940,572475,Carl Brave,Glicine,255820,5,1,70.2,87.5,10.2,0,16.4,31.6,99.991,4.07088333333333,23.4285714285714,0,5,45,0,0,552834,1821385,4221497,21038,0,2020-10-08,Pop,Universal Music,0,good
HUBAA1900001,1502235,Dzsúdló,Hiszti,5523941,126,1,62.7,33.4,4.23,0,30.4,38.7,169.983,3.24686666666667,50,1,4,43,0,0,21469,106604,87013,761,0,2019-09-08,HipHop/Rap,Independent,0,excellent
FRS182040187,1638715,BEGE,HARMAN,3125251,51,1,69.1,58.6,9.15,0.41,7.05,31.4,139.78,2.355,7.28571428571429,1,165,63,0,89100,2944536,1628644,3230546,118131,35536,2020-10-16,HipHop/Rap,Independent,0,good
GBKPL2023002,5338,Daya,First Time,35001,1,2,55.2,62.8,29.2,0,39.9,67.2,101.928,2.4485,23.2857142857143,1,169,65,0,1420,488812,7466701,102896203,46881,10166,2020-10-09,Pop,Independent,0,excellent
JPC841700502,568242,Official HIGE DANdism,犬かキャットかで死ぬまで喧嘩しよう!,504773,42,1,59,80.4,3.99,0,24.6,76.3,120.002,3.678,204.571428571429,0,12,48,0,0,485983,2872725,4332945,2127,7938,2017-03-16,Pop,Independent,0,good
NLG661900948,23451,Sevn Alias,Nacht Actief,2066006,39,2,84.1,75.6,10.8,0.09,31.7,56.8,140.075,2.78418333333333,74.2857142857143,0,69,47,2167106,123,492288,1090112,3955590,96364,8509,2019-10-18,HipHop/Rap,Universal Music,0,good
GBAYE1900233,790851,JAY1,Your Mrs,15014367,100,2,85.2,66.8,45.3,4.58e-4,6.34,58.8,143.832,2.88885,103.571428571429,0,352,60,0,66900,520958,1965092,4936223,38615,161828,2019-03-27,HipHop/Rap,Warner Music,1,poor
SEYOK1723284,412122,Ansiktet,En annan väg hem,251195,11,1,60.3,60.9,13.7,0,15.3,62.8,108.149,3.46378333333333,205.571428571429,0,71,22,0,0,0,91473,482273,436,1281,2017-04-12,Pop,Independent,0,good
NOG841904010,461844,K-391 feat. Alan Walker feat. Tungevaag feat. Mangoo,Play,32237,3,1,51.8,79.7,3.93,0,9.39,16.8,101.919,2.79961666666667,81.2857142857143,0,1218,18,197602,293700,98216,5478565,29003339,199881,764016,2019-08-30,Electro/Dance,Independent,0,excellent
NOAGW1300558,147879,Malin,Jeg så mamma kysse nissen,65150,4,1,62.4,79.5,2.73,0,11.9,84,168.011,2.894,394.857142857143,0,9,27,0,0,0,24149,117429,205,0,2020-11-17,other,Warner Music,0,good
ES71G1857848,730903,Sander Wazz feat. Khea feat. Ecko,RedTube - Remix,443830,22,1,61.5,86.8,28.3,0,10.8,24.9,95.924,4.45866666666667,134.285714285714,1,38,40,4585280,0,22120,63533,245764,29,1813,2018-08-24,Pop,Independent,0,good
TR5940800070,479309,Özdemir Erdoğan,Gurbet,1395483,43,1,64.2,47.7,3.49,1.77,14.3,93.2,90.638,3.44178333333333,1458.57142857143,0,246,60,18665783,0,0,617017,1297776,3436,0,2013-04-23,Pop,Independent,0,poor
SENAA1701203,492468,Henrik Berggren,Wild Child,81877,4,1,51.3,86.5,4.85,2e-4,7.24,69,110.99,3.93155,202.285714285714,0,62,24,5447,0,7034,8032,25569,87,0,2017-04-28,Pop,Independent,0,excellent
ITUM71900322,231074,Ernia feat. Nitro,Certi Giorni (feat. Nitro),6598166,123,1,73.9,53.9,27.1,0.02,9.61,35.8,85.965,3.24418333333333,102.285714285714,0,56,59,0,7,657489,2649758,8606897,16887,32100,2019-03-26,HipHop/Rap,Universal Music,0,good
USUM71712810,3167,Demi Lovato feat. Dave Audé,Tell Me You Love Me - Dave Audé Remix,4489,1,1,65.9,87.7,20.9,0,8.6,73,105.049,3.75155,166.285714285714,0,132,19,0,0,100987427,30802774,227564261,6232394,46973,2018-01-05,Electro/Dance,Universal Music,0,good
ITNTP1700005,214742,Coez,Faccio un casino,130932,5,1,74.2,49,5.13,0,19.1,50.9,82.994,3.22706666666667,210.285714285714,0,145,0,33865205,799,702758,1534321,5131976,75690,135605,2017-03-09,Pop,Independent,0,excellent
TCADR1830597,573692,Sima,Spolu,39621,11,1,43,85.7,15.4,0,6.72,59,82.097,3.34561666666667,118,1,6,46,26522219,0,0,243002,266792,8263,30206,2018-06-08,Pop,Independent,0,good
FR8FB2007900,211620,91 All Stars feat. Ninho,La zone,9281375,121,3,73.8,69.5,7.59,0,15.9,41.4,102.006,4.29545,55.5714285714286,0,49,63,6107052,0,3634622,3629235,10277123,4161523,0,2020-10-02,HipHop/Rap,Independent,0,excellent
FR7U61900134,853511,Niska feat. 4Keus,MD,1753695,40,1,40.9,72.9,40.1,0,12.4,59.5,75.412,3.51378333333333,25.5714285714286,0,184,61,0,6165,745982,937887,2018336,454937,499459,2019-12-26,HipHop/Rap,Sony Music,0,excellent
FR9W11816937,208633,Sadek,JDJ,402452,9,1,87.5,63.5,26.6,2.24e-4,12.2,52.9,130.054,3.02978333333333,130.571428571429,0,9,37,3364577,59,756245,987429,4525353,648497,0,2018-09-19,HipHop/Rap,Warner Music,0,fair
GBUM71029618,72,Queen,We Will Rock You - Remastered,46520808,267,32,69.2,49.7,11.9,0,25.9,47.5,81.308,2.03445,2264.28571428571,0,10027,79,0,23300,4521701,35322495,156138738,8854467,3307033,1977-10-28,Rock,Universal Music,1,poor
USC4R1802371,95892,Ghost,Dance Macabre,587748,16,3,61.9,69.6,3.15,0.56,38,72.7,125.986,3.662,146.285714285714,0,0,58,2866488,0,731649,1687859,7383285,293746,432399,2018-05-17,Rock,Universal Music,0,good
FIWMA1600143,214152,Pete Parkkonen feat. JVG,Mitä mä teen (feat. JVG),6899,1,1,65.7,63,3.46,1.41e-4,37.7,58.5,100.029,3.58165,135.285714285714,0,78,30,1224889,2,61044,115623,310773,1157,7118,2016-08-12,Pop,Warner Music,0,good
FR9W11916591,208632,Niska,Siliconé,26125494,360,3,77.5,66.4,30.7,0,17.9,60,76.999,2.98088333333333,80.4285714285714,0,99,60,27652845,12500,3639356,3406627,9048047,2918584,137915,2019-09-06,HipHop/Rap,Universal Music,1,fair
GBAHT1800404,471,Muse,The Dark Side,28067,4,4,48.4,92.7,4.25,3.96e-4,22.3,38.9,99.979,3.78688333333333,133.428571428571,1,361,58,0,226,1854512,9617795,36737524,4187932,0,2018-08-30,Rock,Warner Music,0,good
FR9W11727561,550418,Lorenzo,Bizness,876864,11,3,79.5,60.9,27.2,0,8.32,53,129.998,2.808,160.285714285714,0,23,45,4075,0,1288579,904199,773984,383963,0,2018-02-23,HipHop/Rap,Universal Music,0,excellent
PL86E1900002,298998,Pezet,"Intro (prod. Auer, cuty: DJ Panda)",599516,29,1,74.7,78.2,8.63,0.14,21.7,63.3,88.025,3.96675,83.5714285714286,0,12,37,6121833,0,219876,672872,886339,85393,0,2019-08-14,Pop,Independent,0,excellent
USSM11609249,4441,Zara Larsson,I Would Like,96010993,193,35,48.6,71.3,5.24,0,8.39,29.7,121.028,3.77866666666667,209.285714285714,0,5392,60,45316760,115800,6344786,18846922,171235248,1103367,1287834,2016-11-11,Pop,Sony Music,1,good
DGA052035644,208629,Djadja & Dinaz,Perdu,7020255,93,3,78.4,52.5,10,0,7.3,47,129.932,3.75091666666667,14.4285714285714,1,36,66,0,1084,848636,1364784,4334722,1325887,35780,2020-12-10,HipHop/Rap,Independent,0,fair
US3DF1969614,1121094,Natanael Cano,Soy El Diablo,77285,1,1,65.6,71.3,4.78,0,12,87.5,74.647,2.59688333333333,91.2857142857143,0,28,56,0,8634,2494344,5992361,25845546,466482,68842,2019-06-27,Pop,Independent,0,excellent
TW2151620001,77982,Waa Wei,一萬個不回頭的方法,152625,51,1,48.1,84.9,3.35,5.81e-4,19.9,24.4,95.967,4.62445,225.285714285714,0,15,33,240,0,338761,592526,1922860,63,5995,2016-11-25,Pop,Sony Music,0,fair
GB2DY1900071,660193,D-Block Europe,Kitchen Kings,390250,4,1,65.2,72.7,5.82,0,46.9,16.5,144.738,3.20043333333333,110,0,328,63,0,5030,259535,1964844,12736862,39534,178496,2019-02-10,HipHop/Rap,Universal Music,0,fair
QM4TX1944918,1929,Yandel,Que No Acabe,23984,1,1,75.4,79.3,4.58,0,12.3,67,92.002,3.56821666666667,106.285714285714,0,136,47,0,72,11782986,13702479,92467743,1416219,42733,2019-03-08,other,Independent,0,excellent
DKAZA2000041,4099,Faustix feat. Joey Moe,YO,241203,21,1,69.9,90.7,7.27,0.01,17.6,50.7,140.027,3,53.4285714285714,0,68,47,0,167,110767,1674180,25519717,4203,2326,2020-03-12,Pop,Warner Music,0,masterpiece
NLS5K1700091,23451,Sevn Alias feat. Maan,In Amsterdam,19732985,254,2,57.1,52.4,44,0.01,11.8,75.9,143.903,2.83298333333333,180.285714285714,0,357,27,12793251,0,492288,1090112,3955590,96364,59077,2017-10-05,Pop,Independent,1,excellent
FR9W11707828,432879,Mister V,Cendrillon,458637,12,3,76.9,62.1,12,0,34.7,62.5,143.993,3.29666666666667,200.285714285714,0,4,35,0,0,4421020,1065151,1515712,244302,0,2017-05-18,Pop,Independent,0,excellent
JPTF01413602,234373,SEKAI NO OWARI,MAGIC,5246008,184,1,36.4,83.5,4.04,0.14,18.6,63.9,174.97,4.64708333333333,335.571428571429,0,23,57,20966400,9,553218,1771117,2454226,3408,0,2014-10-21,Pop,Independent,0,good
SE5BU2019725,743286,Z.E,GFlow2,1333558,41,1,86.2,65.3,12.6,0.01,11.5,60.2,129.998,2.53333333333333,27.5714285714286,0,70,52,0,40,151511,545595,1405317,2616,1436,2020-09-08,Pop,Independent,0,fair
COF019500886,217175,Los Corraleros De Majagual,La Yerbita,135945,8,1,75.9,86.9,4.39,6.25,5.63,94.5,108.791,2.77826666666667,2807.42857142857,0,44,35,352297,6,0,124218,1349997,14003,10288,1968-04-19,other,Independent,0,excellent
USRC12003234,5315,Bryson Tiller feat. Drake,Outta Time (feat. Drake),8737579,22,15,71.4,58.2,8.08,0,7.74,33.8,92.819,3.3137,24.2857142857143,0,864,71,8077753,3099,6236460,10471308,70475740,596254,307391,2020-10-02,R&B,Sony Music,0,fair
HUBAA1900001,1502235,Dzsúdló,Hiszti,1645432,65,1,70.7,79.6,28.3,0,21.9,31.5,89.501,2.87778333333333,50.2857142857143,1,4,43,0,0,21469,106604,87013,761,0,2019-09-08,HipHop/Rap,Independent,0,good
PLS281800343,612774,White 2115,Jaki ojciec taki syn,20306,2,1,69.4,50.4,4.16,0,11,3.84,104.969,2.42485,135.428571428571,0,3,44,0,0,390267,814010,1244238,8965,809,2018-08-15,Pop,Independent,0,good
SEBGA2001592,121377,Arvingarna,Tänker inte alls gå hem,1372246,21,1,58.7,94.7,4.99,0,11.5,85.2,130.105,3.01288333333333,3.14285714285714,0,163,64,0,358,34409,796437,3036710,707,1311,2021-02-27,Pop,Sony Music,0,excellent
SEUM71901118,1622352,Lance & Linton,Sunshine,180742,10,1,48.2,80.7,4.53,0,11.4,33.1,127.999,3.38181666666667,72.2857142857143,0,103,59,0,1393,1555,431323,2830332,13,5014,2019-11-01,Pop,Universal Music,0,good
USRC12003051,5315,Bryson Tiller,Years Go By,2208083,4,6,37.4,57.7,30.2,5.6e-4,56.2,6.58,184.201,2.9996,24.2857142857143,0,205,60,0,240,6236460,10471308,70475740,596254,0,2020-10-02,R&B,Sony Music,0,excellent
NLG662000145,207951,Frenna feat. Jonna Fraser,Jongens Van De Mavo,23728,1,1,92.6,57.6,17.4,0,8.07,52.6,98.996,2.47165,52.8571428571429,0,26,43,0,0,503077,1908670,11783405,85718,0,2020-03-15,HipHop/Rap,Universal Music,0,poor
CNZ481900069,1205237,陳雪燃,"無名之輩 (電視劇《親愛的, 熱愛的》主題曲)",36207,6,1,51,55.2,2.87,0,9.36,30.1,84.997,4.37646666666667,88.8571428571429,1,40,55,0,0,0,153716,57845,338,114204,2019-07-16,Pop,Independent,0,fair
FIUM71900286,214006,Nelli Matula,Ikävä kotiin,15436,2,1,47.7,56.9,3.59,0,9.53,9.67,158.085,3.42835,84.2857142857143,0,2,31,0,0,67153,224869,941194,707,0,2019-08-09,Pop,Universal Music,0,fair
FIBAR1800140,640713,Yksi Totuus feat. LEO,Juodaan viinaa (feat. LEO),1984920,100,1,67.9,94.1,4.36,0,42.6,93.7,117.978,2.88906666666667,143.714285714286,0,28,37,0,190,2504,124261,205603,619,0,2018-06-19,HipHop/Rap,Sony Music,0,excellent
FIWMA1500196,4206,JVG,Tarkenee,5526861,659,1,69.3,91.1,7.06,0,23.3,80.4,134.055,3.71546666666667,288.428571428571,0,268,32,13849893,1309,234304,461283,872070,41255,41301,2015-07-10,Pop,Warner Music,0,fair
TWA471701003,217809,Eric Chou,快樂一次擁有,80014,19,1,49.9,87.1,4.6,3.78e-4,22.2,27.3,138.161,3.71698333333333,185.285714285714,0,25,40,0,0,1010359,1450835,2869143,3736,19939,2017-09-01,Pop,Sony Music,0,fair
PLA681702182,313984,Otsochodzi feat. Pezet,AHA,2152094,168,1,49,67.7,40.8,0,12.5,50.2,87.28,3.16923333333333,173.285714285714,0,27,44,16981770,0,161973,659934,1575262,6904,6553,2017-11-24,Pop,Independent,0,good
CAN111800107,210022,Linying,Tall Order,43064,6,2,68.4,54.6,6.68,0.02,8.47,32.6,90.006,3.72003333333333,149.285714285714,1,27,25,0,0,5422,57257,3150624,296,0,2018-05-13,Pop,Universal Music,0,excellent
QZ4JJ1848308,871611,Bhavi,Dame Más,201835,5,1,81.8,59.6,32,0,10.1,40.7,176.044,2.22443333333333,115.142857142857,0,45,41,8098267,0,1483043,1506241,9491823,70741,0,2019-01-05,Pop,Independent,0,fair
TWA471603001,214095,Eve Ai,我們的總和,335999,97,1,54.1,13.8,4.41,0,14,34.2,121.304,4.30778333333333,251.285714285714,0,74,39,1485379,0,55474,512003,1956019,51,28637,2016-05-11,Pop,Sony Music,0,excellent
IDA181210401,164114,Kahitna,Cantik,7902625,230,1,63.1,73.9,7.74,0,27.5,48.7,161.304,4.00555,244.714285714286,0,58,0,4279081,170,146512,859278,1157128,4676,6194,2014-01-27,Pop,Independent,0,excellent
USSD11600252,109,Ricky Martin feat. Maluma,Vente Pa' Ca,441013,23,3,65.5,91.1,23.9,0,14.8,56.2,99.905,4.32288333333333,141.285714285714,0,5413,72,1688860777,38000,14980543,11780069,88853625,1855716,3243002,2016-09-22,Pop,Sony Music,0,good
USUM71815285,4389,Logic feat. Lucy Rose feat. The RattPack,Thank You (ft. Lucy Rose & The RattPack),1370377,3,2,59.9,74.9,26.9,3.03e-4,40,57.4,159.413,7.17378333333333,129.285714285714,0,267,43,0,0,6700170,12336296,55619929,344176,4134,2018-09-28,HipHop/Rap,Universal Music,0,fair
FIWMA1700102,2015,Antti Tuisku feat. Boyat,Hanuri (feat. Boyat),2683187,234,1,71.2,70,5.34,0,25.1,59.5,100.964,3.21393333333333,183.285714285714,0,52,38,5311468,229,239654,451528,1520111,24761,8976,2017-06-28,Pop,Warner Music,0,good
GBARL2001351,1116386,Foster feat. Sody feat. Sarcastic Sounds,fools (can't help falling in love) (feat. Sody),2004281,75,2,70.6,60.4,30.3,0,24.2,36.1,82.03,2.75048333333333,18.2857142857143,1,376,75,243643,46300,5408,1373779,21653608,265,265969,2020-10-30,HipHop/Rap,Sony Music,0,excellent
PLA811300080,636517,Zakopower,Medrcy Swiata,104670,4,1,61.6,86,5.5,0,81.8,82.5,115.003,3.79711666666667,381.714285714286,0,6,24,0,0,23901,34232,110200,3342,0,2013-11-26,other,Independent,0,good
CZUM71900484,87101,Renne Dang feat. Blakkwood,NASA,35744,7,1,82.8,65.2,12.6,0,13.5,63.2,125.016,5.9386,68.4285714285714,0,1,35,1647635,56,131337,130673,34255,4105,0,2019-11-28,HipHop/Rap,Universal Music,0,excellent
FR9W11814765,422980,Alpha Wann feat. Sneazzy,PARACHUTE CHANEL,46038,1,1,80.2,49.4,38.5,0,6.97,60.2,148.112,4.00711666666667,130.285714285714,0,12,42,0,0,284193,855734,1653615,213958,0,2018-09-21,HipHop/Rap,Universal Music,0,fair
PESME1901160,469836,Ezio Oliva feat. Andy Rivera,Salvavidas,1861881,119,1,84.2,62.9,11.5,0,8.68,84.5,93.974,3.15956666666667,91.2857142857143,0,41,44,5219527,0,1678668,357288,1554602,2615,9626,2019-06-21,other,Sony Music,0,excellent
ES21S1700083,47863,El Barrio,Sin Timón,20352,1,1,74.7,88.2,4.47,0.01,12.2,85,89.999,4.23221666666667,177.285714285714,0,3,40,0,2,155024,757785,1432497,82446,0,2017-10-26,Pop,Sony Music,0,poor
TWA550217106,86901,Jacky Cheung,咖啡,3696,1,1,67.3,35,3.35,0,11.2,25.5,114.032,4.10533333333333,1002.71428571429,0,44,13,0,0,0,656388,1447155,6354,0,2002-01-01,Pop,Universal Music,0,excellent
PT9AN1700003,186683,Richie Campbell feat. Slow J feat. Lhast,Water,284789,20,1,58.1,43.9,8.95,4.07e-4,9.27,30.9,89.765,5.1265,172.285714285714,0,40,39,0,52,155559,329494,1223704,39993,61075,2017-11-29,other,Sony Music,0,excellent
FRDCV2000090,215435,Josman,J'allume,1001069,18,1,81.2,74.5,4.03,1.06e-4,12.8,24.8,132.971,3.40245,57.4285714285714,0,46,41,1371708,0,216428,1062489,2076866,183959,0,2020-02-12,HipHop/Rap,Independent,0,excellent
GBKPL1959035,209705,Lauv feat. Anne-Marie,"fuck, i'm lonely (with Anne-Marie) - from “13 Reasons Why: Season 3”",18562646,54,16,80.6,55.8,6.83,0,6.18,67.8,95.016,3.31621666666667,70.4285714285714,0,1661,77,0,0,2039018,23520692,144706579,268521,768907,2019-08-01,Pop,Universal Music,1,good
PT2HA2000012,299102,Slow J,TryAndMeltMyFaith,29698,3,1,55.5,25.4,55.4,88.3,11.6,7.88,83.877,3.86066666666667,13.8571428571429,0,0,35,0,0,0,219345,665812,5905,0,2020-12-14,Pop,Independent,0,good
PLUM72000336,186786,Lanberry,Plan Awaryjny,152169,9,1,62,82.6,5.78,0,28.2,46.7,139.064,3.64533333333333,34.5714285714286,0,28,48,0,125,36690,213625,469131,1371,0,2020-07-22,Pop,Universal Music,0,excellent
FIUM71900372,4852,Nikke Ankara,Coupe de Grace,284567,28,1,69.2,80.2,16.1,0,7.97,58.6,144.006,2.49135,77.2857142857143,0,8,25,0,0,64727,174558,557881,10271,87,2019-09-27,HipHop/Rap,Universal Music,0,good
FIWMA1900555,2493,Erin,Joulutaivas tähtineen (Vain elämää joulu),116327,13,1,52.4,26,3.25,0.02,11.4,12.5,75.016,4.04658333333333,70.2857142857143,0,5,21,0,0,474,166302,377542,5816,742,2019-11-15,Pop,Warner Music,0,good
